ID_REF	GSM1599177	GSM1599178	GSM1599179	GSM1599180	GSM1599181	GSM1599182	GSM1599183	GSM1599184	GSM1599185	GSM1599186	GSM1599187	GSM1599188	GSM1599189
LY6G6E	NA	5.77083	13.3958	5.0625	NA	5.35417	NA	4.39583	0.0625	1.3125	0.6875	NA	NA
HOXA11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HOXA10	7.687485	4.958335	NA	6.625	1.0625	7.64583	14.583335	10.33335	10.64585	5.5625	72.3542	11.27085	28.7292
LOC220115	4.75	6.22917	1.7083335	7.79167	1.4374985	4.833335	4.25	10.2708165	5.39583	1.1875	5.8125	5.15972333333	6.72917
GALNTL5	NA	7.35417	NA	1.64583	NA	1.89583	2.72917	5.85417	NA	NA	NA	3.27083	0.354167
GALNTL4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GALNTL1	5.9375	7.35417	6.75	8.9375	6.77083	NA	8.47917	8.64583	7.4375	17.7708	2.2708335	NA	8.02083
GALNTL2	NA	NA	4.64583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TDH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KRTAP11-1	NA	5.77083	11.3125	19.6458	4.0625	8.97917	10.6875	18.6875	0.854167	4.10417	5.10417	6.77083	2.14583
TDG	290.3335	314.521	178.833	295.083	269.146	276.771	175.4585	311.771	379.1045	383.479	425.604	416.4585	402.375
HN1	104.979	111.312	185.188	67.5625	167.562	128.104	120.396	173.979	111.104	118.229	106.021	155.771	128.312
LOC729466	4421.44	5067.44	4439.31	5147.52	4497.98	5096.02	4553.06	7508.94	4931.48	5199.73	5327.48	4737.19	4835.65
GOLGA2LY1	NA	NA	NA	NA	7.5625	NA	NA	NA	NA	0.520833	2.85417	NA	NA
LOXHD1	11.3125	3.85417	20.9375	NA	6.22917	6.47917	5.8125	2.60417	7.60417	NA	8.9375	6.35417	10.6458
LRRC26	19.8542	20.3125	35.3542	24.6042	6.27083	10.7292	22.4792	39.1042	16.2708	27.0208	20.5625	17.0625	22.4792
LRRC25	387.2295	375.875	507.208	394.0835	369.375	271.6875	383.333	460.896	217.646	445.167	266.083	505.896	383.1875
LRRC24	10.4375	2.10417	NA	7.5625	2.60417	0.354167	0.354167	7.27083	2.9375	NA	NA	5.1875	NA
KIAA1522	28.6875	14.0625	9.77083	8.9375	5.8125	16.2292	27.0208	5.8125	14.0625	39.0208	12.1042	17.3125	16.2708
MPDU1	50.375	27.70835	9.6875	41.0625	41.125	39.875	54.4167	33.0625	46.375	119.2291	54.1042	60.8333	45.20835
LRRC20	8.4514	6.826378	2.79167	23.4792	12.5625	8.61805333333	5.11804466667	9.79861333333	16.187515	27.999985	26.60415	26.9167	20.97915
LRRC29	20.3542	25.4375	23.3958	39.2708	21.4375	19.0625	29.9792	65.3958	20.625	43.5833165	21.8125	26.8958	16.9375
KIAA1529	0.104167	4.5625	NA	NA	NA	1.64583	NA	NA	NA	NA	NA	NA	NA
GCNT1	69.91675	40.66665	93.97925	39.7292	32.6875	27.95835	29.4792	37.5625	79.9791	101.97925	128.02075	58.83325	48.625
GCNT3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCNT2	39.0626777667	31.875	14.499985	34.1458333333	28.8819433333	23.2291566667	22.9930766667	11.7083335	39.5208433333	25.89585	41.208315	38.54165	51.0067766667
LPCAT4	13.9792	16.4375	26.3125	10.7292	15.2292	10.9375	26.6875	16.8958	15.6875	23.3125	19.0625	22.4375	13.7708
LPCAT2	5.8125	58.8542	60.8125	48.4375	85.2708	9.72917	56.4375	33.4375	82.1875	12.7292	12.1042	58.8542	43.2708
LPCAT3	197.188	259.896	256.188	212.562	160.604	153.312	194.354	325.729	315.562	429.229	233.062	230.562	225.771
LPCAT1	258.146	249.396	199.646	288.521	209.562	206.104	206.604	137.146	178.938	180.646	162.396	217.354	150.646
MGC70857	30.3958	32.3958	34.5625	55.4375	43.9375	32.3958	62.5208	37.3542	63.8125	81.6042	34.7708	45.1042	36.1042
RERG	NA	NA	0.354167	NA	NA	NA	5.3125	NA	2.5625	5.02083	NA	NA	NA
ZNF816A	69.1458	89.3958	42.3542	53.9375	23.2708	22.0208	3.89583	44.1875	77.3958	94.1875	122.021	129.688	37.9375
TAGLN	231.53489	145.11811	56.7294	132.0209	112.562333333	102.72911	104.99299	62.47925	93.47911	171.812	88.96511	46.89585	228.8334
DLEC1	7.083335	2.81250233333	5.7708335	9.04167	8.250015	3.39583	2.833335	1.35417	7.604185	1.14583	3.5624985	6.39585	10.1042
ALPP	7307.65	7973.9	11722.6	4889.4	7344.6	7778.19	7229.9	6750.94	5945.23	1625.65	4361.65	4600.73	5189.69
PDK1	23.1875	14.8125	8.9375	33.4375	13.1875	24.8125	27.5208	49.8125	25.8958	5.8125	15.2708	8.97917	24.5625
PDK3	84.2708	100.729	141.354	112.604	63.0208	93.6458	98.0208	159.938	85.0625	124.812	94.6458	89.1042	97.0625
PDK2	16.4375	6.77083	4.39583	15.2708	10.6458	15.1875	24.7708	12.3125	15.6875	33.4375	29.5208	12.9792	9.14583
EBP	21.8125	22.2292	53.8542	61.7708	57.7708	29.6458	117.562	76.0625	35.2708	75.5625	24.3958	31.9792	51.2292
PDK4	684.979	115.562	131.896	228.562	141.771	271.188	76.6458	111.688	401.396	395.479	86.1875	289.188	33.9792
LNPEP	27.81251	46.520835	15.729185	28.416685	27.82639	47.08335	36.1875	55.60441665	22.5347223333	39.895835	41.583315	36.250015	34.895815
ALPI	4.64583	17.7292	8.9375	15.1042	11.3125	6.5625	8.10417	NA	NA	11.3542	3.89583	10.6458	2.89583
SEC61A1	1025.81	927.729	601.562	1230.44	942.188	784.396	996.854	594.562	1063.15	992.104	816.354	931.812	909.104
SEC61A2	NA	NA	NA	NA	NA	5.52083	NA	3.22917	9.8125	4.47917	NA	NA	NA
ALPL	66.2292	460.896	4667.19	42.6042	1.02083	6.9375	344.271	13218.3	96.6042	88.6875	12.2292	15.3958	NA
PECR	43.5625	44.1875	373.479	43.0208	47.2292	31.2708	44.3125	252.438	81.3958	59.2708	41.4375	41.8958	23.9792
LOC645927	3.89583	13.8125	15.8958	0.3125	20.1458	10.4375	5.39583	17.1458	9.64583	11.7292	7.5625	9.9375	NA
PECI	72.5486566667	223.7499	20.229165	203.58325	206.8544	185.2084	158.1249	25.29165	99.7709	126.423776667	132.840233333	224.3334	187.4169
LOC645929	NA	NA	0.770833	9.89583	NA	NA	NA	NA	NA	0.354167	NA	NA	NA
LOC644038	1.791665	14.3125	3.6875	0.5625	4.1875	9.0625	7.8125	7.35417	0.270833	2.9583315	0.541667	6.89583	NA
LOC644039	9593.6	9340.48	5664.1	19649.0	11942.1	9984.31	13328.2	6798.98	12381.7	15461.0	13698.1	13483.7	15461.0
LOC96610	12.4375	4.39583	1.89583	31.6458	23.2708	11.7292	13.8958	NA	3.6875	NA	7.5625	8.35417	6.77083
LOC644031	NA	NA	0.354167	NA	NA	NA	NA	1.5625	5.35417	8.9375	NA	3.85417	1.0625
LOC644033	532.812	711.938	363.438	567.438	453.896	497.062	591.938	1331.85	446.021	309.979	403.438	360.729	387.312
LOC644035	4.4375	NA	0.104167	0.9375	NA	NA	1.35417	NA	2.35417	0.8125	NA	0.229167	16.4375
FLJ35848	NA	12.4792	6.645835	8.0625	15.4375	7.91665	3.22917	NA	3.395835	3.833335	1.64583	7.5625	13.1875
DDIT3	80.3542	118.771	392.188	203.896	396.562	415.562	314.271	296.562	43.9792	37.9375	45.0625	25.2708	69.3542
DDIT4	139.729	81.4375	469.438	992.104	162.438	108.396	866.896	937.938	40.5625	85.2708	68.4792	31.3958	132.146
PPPDE1	87.5625	95.1875	29.7708	104.854	106.104	100.854	100.604	109.062	155.271	113.396	157.562	113.604	168.146
PPPDE2	203.646	189.062	100.854	246.438	154.604	122.562	228.896	148.979	235.771	523.479	245.854	282.771	141.729
OR5R1	NA	1.14583	NA	NA	NA	NA	NA	NA	NA	1.5625	NA	NA	NA
GOLGA8E	NA	8.47917	11.3542	5.64583	2.770835	6.77083	5.47917	7.41665	3.75	6.0625	11.8542	9.583335	5.85417
GOLGA8G	1.1875	3.78472	8.5208165	2.9375	3.333335	1.8125	1.89583	9.8125	1.0208335	3.99305566667	0.0208333	NA	NA
GOLGA8F	0.270833	8.77083	8.0625	NA	20.3542	NA	2.6875	NA	0.229167	NA	2.77083	5.9375	4.10417
GOLGA8A	10.8542	NA	6.02083	2.72917	8.1875	2.4375	9.0625	5.64583	0.8125	NA	5.85417	3.10417	2.14583
GOLGA8B	174.354	78.3125	178.146	155.771	122.812	57.3958	67.5625	220.062	204.479	26.3125	57.1458	40.6042	108.771
CT45A1	0.104167	NA	NA	5.14583	1.1458335	17.6875	NA	NA	2.85417	0.354167	3.854165	0.604167	NA
CT45A5	NA	0.5625	4.0625	0.3125	0.5208335	11.7292	3.77083	NA	11.645835	10.5208	4.979165	0.8124985	2.77083
CT45A4	7.97917	15.8125	5.13194666667	7.52082	6.04167	4.5625	1.35417	3.6875	7.854165	10.749985	2.0625015	1.4374985	1.6250015
CT45A6	6.5625	13.6458	NA	3.6875	4.64583	NA	0.895833	12.3125	5.35417	5.02083	3.14583	NA	4.9375
VMO1	1.8125	16.4375	NA	14.0208	8.0625	2.3125	14.6875	2.89583	NA	1.14583	NA	17.7708	17.3125
ATP5C1	833.479	711.521	495.146	778.812	1279.06	1315.27	1070.81	397.562	852.396	1146.23	908.062	1140.69	886.938
NPC2	11058.2	8491.98	3215.52	9635.65	9358.31	8158.94	7195.9	7594.77	9187.48	14098.9	12704.2	11398.1	12349.0
NPC1	68.2708	77.0625	54.3958	65.7708	89.9792	67.5625	66.5625	42.7292	102.021	95.3125	139.188	119.854	112.146
C3orf59	13.9792	32.7708	NA	23.7292	17.9792	18.8125	40.3542	16.8125	26.5625	24.7292	12.3542	41.0208	20.7292
C3orf58	137.604	135.729	35.4375	151.812	165.938	351.688	231.896	96.0625	175.396	161.896	289.896	276.729	283.479
BHLHA15	NA	NA	5.02083	NA	NA	NA	NA	4.64583	NA	NA	NA	NA	NA
RAB3GAP1	322.604	234.729	211.229	311.854	324.479	323.021	175.312	296.229	332.396	253.146	349.188	372.146	294.104
C3orf52	3.85417	NA	1.5625	0.104167	3.85417	14.5208	1.5625	15.2708	NA	3.02083	NA	NA	1.10417
C3orf55	7.35417	NA	31.3125	NA	12.3542	5.1875	6.72917	2.89583	0.6875	3.97917	2.4375	NA	0.104167
C3orf54	20.5625	32.0208	10.1042	76.8958	15.6458	23.8958	16.6875	6.1875	24.5625	59.6458	18.8125	26.4375	13.3958
C3orf57	NA	1.3125	17.5625	3.22917	3.77083	NA	4.75	3.85417	4.1875	1.854165	6.47917	3.85417	8.395815
C3orf56	NA	NA	NA	1.77083	0.104167	NA	1.22917	4.64583	NA	4.4375	2.85417	2.5625	8.77083
DAG1	14.520835	19.208315	3.85417	38.3125	23.875	9.499985	23.2292	3.625	35.6042	52.1875	19.85415	23.999985	17.729185
ETHE1	11.8542	12.7292	5.02083	8.9375	9.22917	11.8542	17.4792	9.89583	34.3125	32.9375	19.6875	16.6875	7.97917
RER1	61.2917	52.54165	50.875	77.5625	51.4375	52.1875	54.02085	44.35415	63.77085	77.22915	69.625	63.2292	86.25
LOC344875	NA	NA	14.7708	4.5625	2.89583	0.604167	0.0208333	NA	1.35417	NA	2.9375	1.14583	4.64583
KDM1B	25.8125	14.4375	20.1458	23.2708	53.3125	28.2708	29.2708	33.8125	33.1458	32.3542	29.8958	37.5208	30.6458
SLC36A2	NA	NA	NA	NA	NA	NA	NA	0.104167	NA	NA	NA	NA	NA
OR1S1	1.0625	NA	6.0625	8.5625	3.6875	NA	6.1875	NA	3.6875	NA	2.5625	NA	0.270833
OR1S2	2.4375	5.9375	26.6458	NA	10.4375	2.85417	NA	11.7292	7.95835	3.395835	5.47917	5.4166835	5.604165
MOBK1B	118.104	34.9792	166.354	75.1042	149.979	146.271	143.271	95.6042	59.4375	137.438	87.7708	110.396	91.6042
FCER1G	5705.9	4952.06	2840.35	4421.44	4454.77	4112.4	4847.81	10123.2	6209.98	5773.65	6376.77	5874.81	5022.9
BTG4	NA	NA	4.64583	NA	NA	NA	NA	5.6875	NA	NA	NA	NA	NA
FCER1A	78.6042	461.646	12.4375	694.646	876.479	1388.81	1090.9	48.0625	85.3125	45.9792	110.479	772.979	1059.52
BTG2	542.479	718.479	816.938	458.312	778.812	810.938	324.854	748.146	227.229	187.562	608.896	308.938	666.896
SOSTDC1	NA	NA	52.8958	NA	20.9792	4.4375	22.6458	9.4375	0.6875	4.02083	8.1875	4.77083	4.8125
SRD5A3	11.3125	7.72917	17.2708	NA	16.8542	6.39583	12.5625	5.02083	3.10417	1.72917	5.60417	20.1458	6.35417
SRD5A2	8.0625	5.22917	5.52083	9.22917	3.6875	1.35417	24.3958	11.8542	1.35417	2.85417	NA	0.229167	1.77083
SRD5A1	42.6042	45.1875	10.6042	85.3958	70.1875	57.7708	57.0208	35.6042	42.1458	97.9375	60.7292	81.3958	42.9375
GGA1	3519.921666	2866.645002	4121.816654	5021.199989	4026.053334	3465.613334	3680.4601	5674.3889	2649.759998	4091.488889	3333.261666	4085.651041	4051.4552075
GGA3	119.0625	78.0208333333	167.92361	77.3400556667	113.534943333	117.4581	142.875	124.8955	89.8958333333	92.33335	113.3125	80.5902333333	81.4098333333
GGA2	185.812	117.771	76.2292	197.062	224.396	181.562	281.354	146.812	206.021	186.312	168.146	140.312	226.771
DKFZp686D0972	1.3125	NA	NA	NA	NA	NA	NA	NA	0.270833	NA	NA	NA	NA
FHOD1	131.146	188.146	101.062	245.271	107.146	76.5625	334.229	216.146	184.062	159.896	189.062	121.146	174.104
FHOD3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4orf6	5.60417	2.85417	NA	2.4375	NA	0.104167	NA	NA	NA	0.104167	9.60417	NA	NA
C4orf7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GJC2	4.4375	15.9375	25.1458	31.2708	17.7708	10.7292	10.9792	26.4375	15.0208	21.7292	12.8542	9.60417	7.27083
GJC3	10.4792	2.27083	NA	5.52083	NA	2.77083	17.6875	2.27083	3.02083	5.52083	2.9375	NA	4.39583
GJC1	21333.5	7606.73125	18367.2	10803.54375	18752.5	21053.5	20180.0	17496.5	15204.4	5981.56	8007.722915	16565.0	17617.9
PSMB9	316.4586	200.02075	355.3331	117.6876	456.68725	210.2289	195.6249	111.35425	188.18725	394.33325	260.1876	491.25	217.8539
PSMB8	415.76054175	505.0209575	523.302625	453.6042075	516.1035425	490.0105425	509.118	307.6249175	670.687333333	799.4892075	601.853875	617.0115425	592.271
STAMBPL1	34.1042	14.3958	19.9375	14.7292	4.3125	19.2708	NA	49.2292	74.1875	25.6042	28.1458	31.2708	34.1875
PSMB6	1893.6	1827.73	846.062	1902.15	1761.06	1507.35	1995.44	1389.98	1701.9	2485.9	1926.02	2085.44	1842.06
PSMB5	147.812	182.854	170.354	175.104	143.562	106.021	143.896	72.2292	197.979	323.062	249.438	250.438	154.688
LOC729260	22.1875	25.8125	90.6875	19.1458	45.9375	30.8958	42.9375	41.8125	19.6042	20.1458	14.6458	23.8958	17.1458
PSMB3	2163.1	2471.56	1685.52	2436.81	1990.06	1403.19	1990.06	2781.06	2139.69	3415.73	2026.35	2628.65	2460.85
PSMB2	461.188	550.188	292.562	470.979	493.312	357.979	385.604	299.438	479.854	713.812	523.146	662.021	478.146
PSMB1	2479.6	2715.1	2820.35	3629.77	3842.48	3168.02	3061.69	2354.06	2719.52	2953.35	3394.44	4353.98	3457.06
LMBR1L	18.7292	12.3958	NA	0.3125	0.6875	NA	7.5625	14.0625	11.3125	9.8125	10.6458	NA	3.0625
PFTK2	4.0625	7.1875	NA	NA	4.0625	0.3125	1.14583	4.4375	6.47917	3.1875	10.6875	NA	0.354167
PFTK1	22.1875	22.7292	73.4792	19.0625	5.9375	19.2708	7.97917	62.5208	23.9792	20.8542	20.8958	13.3125	19.8125
TDGF1	NA	1.89583	3.229165	NA	4.0625	2.4374985	3.10417	9.5625	11.3125	2.625	8.39583	1.35417	NA
TDGF3	NA	3.97917	NA	2.3125	NA	4.39583	NA	NA	NA	NA	NA	NA	0.8125
LOH3CR2A	1.5625	2.60417	2.72917	6.85417	3.6875	5.02083	3.72917	0.104167	NA	7.5625	NA	NA	4.64583
TMEM16A	NA	11.4375	9.89583	7.020835	0.854167	5.89583	1.27083	4.64583	2.9375	NA	9.9375	9.4375	0.4375
TMEM16C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMEM16B	7.4375	NA	NA	1.3125	18.0208	15.2292	6.77083	0.354167	NA	0.229167	NA	NA	4.9375
TMEM16D	NA	0.8125	NA	1.77083	NA	NA	0.395833	NA	NA	NA	0.9375	5.9375	2.4375
LOC401507	NA	NA	13.0625	NA	0.479167	1.52083	5.9375	9.4375	6.27083	2.0625	NA	3.0625	NA
TRIML2	4.4375	1.22917	91.0208	NA	7.89583	NA	5.8125	NA	NA	NA	NA	NA	1.6875
C9orf142	299.354	366.062	193.688	474.188	313.396	263.646	371.438	213.146	412.271	338.312	350.479	307.646	290.104
TRIML1	4.9375	3.0625	15.8958	12.1458	16.3125	19.0208	11.3542	11.0625	6.35417	18.2708	5.10417	8.35417	16.8542
NACC2	220.479	191.146	256.562	200.062	225.562	203.188	286.354	495.938	178.354	322.396	194.146	167.854	273.938
VPS13D	4.22917	1.52083	12.375	3.6875	4.25	3.02083	6.04165	8.08333	13.8125	3.97917	14.2708	10.9375	1.02083
NACC1	0.729167	2.85417	0.354167	1.22917	4.64583	5.8125	24.7292	NA	4.39583	5.8125	8.14583	8.14583	13.0208
VPS13A	16.9930566667	9.625	12.3819566667	12.895815	15.70835	4.416665	14.8263766667	36.0625	13.937489	7.18750925	17.10415	9.65971	12.166675
SH3KBP1	1003.79861	1299.416	791.978276667	1358.67	1063.85473333	928.075833333	762.562723333	1904.065	970.564166667	984.0225	1457.35	1588.685	983.383056667
VPS13C	123.41675	108.2499	115.68775	165.771	126.2709	130.4581	104.02075	59.416915	138.99975	82.833585	127.6459	82.2086	141.3961
VPS13B	20.951395	22.454166	35.802075	11.7291716667	16.479166	28.625	17.624995	18.837486	17.9125006	7.437494	21.177075	9.237508	26.093725
BEX5	2.9375	0.354167	13.1875	8.4375	9.8125	2.4375	2.4375	2.9375	4.5625	NA	9.77083	NA	NA
BEX4	40.2292	55.1042	60.7708	64.1458	100.604	117.771	117.896	25.6042	32.5625	68.4792	62.7292	104.354	51.3125
BEX2	4.9375	12.4375	NA	12.1458	15.3125	2.4375	11.3542	63.3958	12.6458	3.10417	NA	11.5625	5.02083
BEX1	57.95835	48.770835	18.75	11.270815	16.2292	30.4375	16.166665	548.0229	94.1666	14.6875	11.1042	24.0625	20.97915
LOC388080	8.145835	11.4792	33.5208	7.145835	15.5208	14.8125	6.35417	14.5625	9.0625	3.47917	5.375	0.770833	12.4792
TMEM160	260.646	170.312	190.771	249.771	340.812	218.521	441.021	137.188	247.271	250.729	155.438	265.562	241.979
TMEM163	NA	4.6875	6.47917	6.5625	4.10417	1.1875	NA	3.22917	2.9375	6.35417	1.9375	NA	NA
TMEM165	89.1042	110.854	57.9375	63.6042	82.9792	105.521	80.9375	116.021	93.8958	114.312	118.104	131.771	113.646
TMEM164	13.6458	2.3125	28.9792	20.0208	7.60417	18.6042	20.4375	19.3125	14.2708	41.2708	19.8125	11.8125	20.5625
TMEM166	NA	NA	NA	1.8125	NA	NA	NA	NA	NA	NA	NA	2.5625	NA
EVI2A	556.937166667	748.95061	1379.477	791.333	613.687723333	752.1305	550.868833333	437.125	630.4656	988.6606	757.0354	696.3544	562.161066667
TMEM168	16.4375	12.3542	9.27083	1.35417	21.0625	16.7292	10.6458	12.3958	22.6875	3.0625	22.1875	13.7708	10.8542
EVI2B	1403.041	1447.127	3940.794	1581.521	1357.1895	1149.5605	1016.419	1908.7095	1244.727	1590.956	1883.873	1300.4595	1464.398
FOXN1	2.0625	4.4375	NA	NA	NA	NA	6.85417	3.0625	NA	1.3125	7.5625	1.39583	10.9375
FOXN2	877.938	940.188	1399.35	698.646	447.062	1075.85	745.854	954.979	1139.19	1035.98	1629.65	992.521	986.979
FOXN3	7.5625	5.8125	11.9791835	NA	4.10417	6.10417	7.60417	11.2292	NA	6.3125	11.3125	6.8125	2.72917
LOC646590	2.14583	NA	13.6458	6.39583	0.0625	0.3125	NA	3.10417	5.60417	NA	NA	11.6875	NA
NICN1	104.146	155.604	72.1875	133.188	111.938	106.646	143.812	87.0625	161.688	257.479	175.646	161.771	130.229
LOC646596	4.39583	2.4375	5.35417	NA	NA	4.97917	2.10417	2.4375	NA	NA	5.52083	NA	8.97917
COL14A1	1.9375	10.9792	1.8125	2.60417	17.2292	5.9375	1.5625	5.60417	0.770833	5.0625	8.27083	1.35417	NA
TAP1	1757.4	1181.9	1419.48	1136.81	1355.98	1146.23	819.021	1538.02	1478.02	2600.98	2753.44	2426.31	1746.77
TAP2	120.7501	83.479415	80.374915	65.8749	70.791415	217.979	95.8336	62.29175	82.708085	83.0206	138.1876	136.97925	156.1251
C11orf39	NA	2.9375	NA	4.9375	NA	NA	NA	9.4375	3.47917	5.85417	NA	NA	0.104167
C11orf35	3.22917	11.6458	2.4375	9.0625	9.39583	NA	11.7292	NA	13.5625	7.47917	8.72917	NA	NA
C11orf37	NA	6.77083	NA	NA	1.35417	NA	NA	2.85417	NA	1.14583	1.39583	NA	NA
C11orf36	3.22917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C11orf31	13.0625	2.60417	NA	9.22917	7.0625	7.1875	0.6875	NA	18.6042	6.72917	11.6458	8.10417	11.3125
C11orf30	3.10417	7.47917	8.14583	1.85417	8.4375	1.9375	1.97917	NA	15.3958	NA	5.35417	2.60417	2.4375
LOC284274	0.604167	NA	0.145833	1.02083	3.0625	NA	2.9375	3.85417	NA	0.60416665	3.58333	NA	NA
MACROD2	NA	10.5208	26.4792	1.3125	6.39583	NA	1.895835	0.104167	3.10417	NA	2.9375	NA	2.9375
MACROD1	NA	NA	1.3125	2.10417	NA	NA	0.6875	3.77083	NA	NA	NA	NA	NA
LOC390282	NA	NA	NA	10.1875	1.02083	10.6458	10.1042	NA	NA	NA	NA	NA	NA
PPIL1	17.9375	19.2292	NA	15.2708	18.0208	12.3542	9.77083	6.8125	13.8958	15.0208	20.6875	34.5208	21.3958
MGC15705	2.72917	NA	NA	2.27083	NA	10.8125	NA	NA	0.5625	NA	NA	NA	NA
LOC645029	NA	NA	16.9375	4.3125	5.22917	4.9375	9.39583	8.9375	7.5625	12.1042	1.14583	0.8125	4.4375
MGC26718	7.1875	1.1875	NA	NA	18.6875	2.0625	0.604167	NA	5.02083	NA	NA	5.39583	NA
LOC730184	14.8125	5.35417	2.89583	2.3125	4.64583	5.8125	NA	10.6458	NA	13.1875	8.10417	5.60417	5.60417
EPPB9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14583
KRR1	NA	NA	4.64583	NA	21.1042	12.3542	4.64583	NA	NA	1.27083	9.0625	1.35417	4.0625
FAM64A	11.6042	NA	7.4375	NA	1.35417	0.8125	NA	1.5625	NA	12.3958	6.60417	10.6875	2.9375
FAM92A1	1.0625	NA	13.4375	6.35417	8.1875	1.5625	1.14583	7.0625	6.35417	5.22917	2.60417	4.10417	5.8125
C8orf49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C8orf47	1.39583	1.1875	NA	NA	3.6875	NA	1.35417	9.0625	0.8333335	4.645835	NA	NA	NA
C8orf46	NA	0.0208333	NA	10.4375	0.3125	NA	NA	NA	5.0625	NA	NA	NA	1.60417
C8orf45	4734.539585	5484.70625	7250.2771	3206.0404	5936.19375	6210.322915	6193.56875	5574.127085	3356.0829	1842.06	3511.81125	3728.7279	4302.147085
C8orf44	2.5625	9.1875	17.3125	NA	NA	6.39583	2.9375	0.104167	NA	NA	10.9375	10.5208	2.72917
C8orf42	2.9375	9.60417	0.395833	NA	3.85417	NA	1.5625	8.14583	0.729167	8.02083	3.1875	NA	2.97917
TP53I3	15.6458335	37.1875	202.27075	60.25025	38.8333	21.000015	37.875	69.62525	94.10425	70.7500835	48.666665	25.10415	38.604185
C8orf40	159.979	210.354	136.396	206.604	253.521	326.562	286.438	169.562	207.062	256.062	227.812	180.479	237.479
FLJ10324	16.8958	14.4375	59.85425	3.10417	12.9375	20.0625	13.4375	7.5625	0.9583335	1.5625	6.35417	8.02083	6.1875
MB	NA	2.3125	18.60415	1.5625	6.97917	5.02083	3.298611	3.6458315	0.104167	9.4375	NA	NA	NA
SLC18A3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC147710	6.47917	NA	NA	NA	NA	3.02083	NA	8.0625	NA	NA	NA	NA	NA
SLC18A1	14.4375	5.85417	66.6042	9.9375	5.45835	9.79165	6.72915	2.625	9.0625	16.375	18.6875	9.645835	6.375
RALBP1	194.604	295.104	546.396	199.646	163.104	159.229	128.562	268.729	174.188	180.479	204.771	232.438	206.729
LOC339209	NA	5.27083	5.60417	NA	7.1875	9.97917	NA	10.6458	NA	NA	NA	NA	NA
ZNF831	4.95833	1.47917	31.1875	5.9375	13.1875	20.9792	5.9375	5.39583	NA	0.104167	4.0625	4.7083335	1.02083
ZNF833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.39583	NA
ZNF835	NA	NA	3.47917	NA	NA	NA	2.6875	NA	2.02083	2.4375	3.6875	NA	NA
FLJ46347	NA	NA	NA	NA	NA	NA	NA	1.1875	NA	NA	NA	NA	NA
ZNF839	25.8958	28.6458	30.1042	28.5208	24.9375	13.5625	17.9375	46.2708	21.3958	7.5625	17.3542	6.35417	21.1042
FAM91A2	5.729165	5.125	7.0625	5.6875	6.35417	4.895835	6.666685	10.624985	16.20835	13.29165	16.5625	10.8541835	8.0833335
PHAX	173.27075	373.167	709.6671	155.16675	328.021	273.854	260.7501	180.6039	181.3335	96.08325	137.0415	148.8335	116.2499
LOC388503	9.77083	NA	16.375	5.375	5.9375	NA	3.02083	15.1042	NA	3.9375	3.0625	5.60417	4.6875
LOC643872	17.2708	NA	7.77083	NA	9.0625	11.0625	NA	38.1458	12.1458	17.5625	9.8125	3.14583	1.3125
ZNF578	6.35417	NA	4.0625	1.0625	NA	NA	NA	NA	NA	NA	10.9375	NA	4.64583
ZPBP	NA	3.0625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.270833
TSPY2	3.89583	2.0625	1.97917	NA	NA	4.64583	NA	0.604167	3.6875	0.3125	NA	NA	1.27083
TSPY1	11.8542	7.27083	16.3958	6.47917	6.72917	2.60417	1.1875	8.52083	8.14583	9.0625	4.39583	6.85417	16.2708
RAB33A	3.22917	1.14583	20.3542	5.60417	8.5625	5.60417	10.1875	47.7292	12.3125	18.6875	8.8125	NA	11.8542
SLC17A9	5.02083	18.0625	2.0625	18.8125	5.02083	2.5625	6.85417	17.2292	8.97917	9.0625	9.8125	9.27083	11.7292
RAB33B	274.604	336.396	264.812	307.146	114.312	141.854	38.7292	300.396	406.146	267.521	271.062	344.854	151.354
SLC17A4	NA	1.5625	0.4375	1.35417	NA	0.145833	NA	4.10417	NA	3.0625	3.1875	3.0625	NA
SLC17A5	NA	NA	NA	NA	NA	NA	NA	NA	1.22917	0.604167	2.02083	NA	5.35417
SLC17A6	NA	4.10417	7.27083	NA	NA	NA	NA	2.85417	NA	NA	NA	NA	NA
